0.0	0.0
104.525139664805 0.266666666666667
107.793296089386 0.466666666666667
110.335195530726 0.800000000000000
115.055865921788 1.26666666666667
117.638112973309 1.58518518518519
120.099317194289 1.87407407407407
124.497206703911 2.60000000000000
127.039106145251 3
131.033519553073 3.80000000000000
133.212290502793 4.20000000000000
137.932960893855 4.93333333333333
141.927374301676 5.80000000000000
145.921787709497 6.60000000000000
149.553072625698 7.33333333333333
153.910614525140 8.20000000000000
157.178770949721 9
161.173184357542 9.80000000000000
165.167597765363 10.6000000000000
169.162011173184 11.4666666666667
173.156424581006 12.3333333333333
176.787709497207 13.0666666666667
181.145251396648 13.8666666666667
185.865921787709 14.6666666666667
190.223463687151 15.2666666666667
193.491620111732 15.6666666666667
196.396648044693 15.8000000000000
199.301675977654 15.9333333333333
202.206703910615 15.9333333333333
204.748603351955 15.9333333333333
206.927374301676 15.6666666666667
209.106145251397 15.3333333333333
210.921787709497 14.8000000000000
215.0 13.88
220.0 12.02
225.0 9.496
230.0 6.291
